"LOCATION","Country","VAR","Variable","EDI","Edition","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2016-01","Jan-2016","IDX","Index","0","Units",,,101.31,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2016-02","Feb-2016","IDX","Index","0","Units",,,101.61,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2016-03","Mar-2016","IDX","Index","0","Units",,,101.21,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2016-04","Apr-2016","IDX","Index","0","Units",,,104.21,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2016-05","May-2016","IDX","Index","0","Units",,,99.91,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2016-06","Jun-2016","IDX","Index","0","Units",,,99.31,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2016-07","Jul-2016","IDX","Index","0","Units",,,101.71,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2016-08","Aug-2016","IDX","Index","0","Units",,,98.61,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2016-09","Sep-2016","IDX","Index","0","Units",,,105.71,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2016-10","Oct-2016","IDX","Index","0","Units",,,101.81,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2016-11","Nov-2016","IDX","Index","0","Units",,,102.11,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2016-12","Dec-2016","IDX","Index","0","Units",,,102.01,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2017-01","Jan-2017","IDX","Index","0","Units",,,103.51,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2017-02","Feb-2017","IDX","Index","0","Units",,,104.41,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2017-03","Mar-2017","IDX","Index","0","Units",,,105.01,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2017-04","Apr-2017","IDX","Index","0","Units",,,105.01,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2017-05","May-2017","IDX","Index","0","Units",,,106.01,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2017-06","Jun-2017","IDX","Index","0","Units",,,106.81,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2017-07","Jul-2017","IDX","Index","0","Units",,,107.01,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2017-08","Aug-2017","IDX","Index","0","Units",,,105.91,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2017-09","Sep-2017","IDX","Index","0","Units",,,107.51,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2017-10","Oct-2017","IDX","Index","0","Units",,,107.81,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2017-11","Nov-2017","IDX","Index","0","Units",,,109.11,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2017-12","Dec-2017","IDX","Index","0","Units",,,110.11,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2018-01","Jan-2018","IDX","Index","0","Units",,,109.11,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2018-02","Feb-2018","IDX","Index","0","Units",,,108.71,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2018-03","Mar-2018","IDX","Index","0","Units",,,109.91,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2018-04","Apr-2018","IDX","Index","0","Units",,,106.21,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2018-05","May-2018","IDX","Index","0","Units",,,110.51,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2018-06","Jun-2018","IDX","Index","0","Units",,,110.51,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2018-07","Jul-2018","IDX","Index","0","Units",,,106.21,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2018-08","Aug-2018","IDX","Index","0","Units",,,108.51,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units",,,108.81,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units",,,111.61,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units",,,110.21,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units",,,111.51,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2019-01","Jan-2019","IDX","Index","0","Units",,,112.61,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2019-02","Feb-2019","IDX","Index","0","Units",,,111.71,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2019-03","Mar-2019","IDX","Index","0","Units",,,109.91,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units",,,111.81,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2019-05","May-2019","IDX","Index","0","Units",,,112.71,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units",,,112.21,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units",,,112.91,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units",,,112.81,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units",,,112.41,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units",,,110.61,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units",,,112.41,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units",,,110.41,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units",,,111.21,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units",,,110.81,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units",,,109.51,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2020-04","Apr-2020","IDX","Index","0","Units",,,92.71,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2020-05","May-2020","IDX","Index","0","Units",,,93.91,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2020-06","Jun-2020","IDX","Index","0","Units",,,99.81,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2020-07","Jul-2020","IDX","Index","0","Units",,,103.51,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2020-08","Aug-2020","IDX","Index","0","Units",,,111.11,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2020-09","Sep-2020","IDX","Index","0","Units",,,110.11,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2020-10","Oct-2020","IDX","Index","0","Units",,,110.01,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2020-11","Nov-2020","IDX","Index","0","Units",,,110.41,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2020-12","Dec-2020","IDX","Index","0","Units",,,111.71,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2021-01","Jan-2021","IDX","Index","0","Units",,,111.61,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2021-02","Feb-2021","IDX","Index","0","Units",,,112.51,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2021-03","Mar-2021","IDX","Index","0","Units",,,114.61,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2021-04","Apr-2021","IDX","Index","0","Units",,,114.31,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2021-05","May-2021","IDX","Index","0","Units",,,113.81,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2021-06","Jun-2021","IDX","Index","0","Units",,,115.01,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2021-07","Jul-2021","IDX","Index","0","Units",,,115.11,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2021-08","Aug-2021","IDX","Index","0","Units",,,113.41,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2021-09","Sep-2021","IDX","Index","0","Units",,,113.41,,
"SWE","Sweden","201","Index of industrial production","202112","December 2021","M","Monthly","2021-10","Oct-2021","IDX","Index","0","Units",,,115.01,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1968-01","Jan-1968","IDX","Index","0","Units",,,55.82,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1968-02","Feb-1968","IDX","Index","0","Units",,,56.35,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1968-03","Mar-1968","IDX","Index","0","Units",,,56.78,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1968-04","Apr-1968","IDX","Index","0","Units",,,56.68,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1968-05","May-1968","IDX","Index","0","Units",,,57.32,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1968-06","Jun-1968","IDX","Index","0","Units",,,57.32,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1968-07","Jul-1968","IDX","Index","0","Units",,,57.32,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1968-08","Aug-1968","IDX","Index","0","Units",,,57.86,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1968-09","Sep-1968","IDX","Index","0","Units",,,57.75,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1968-10","Oct-1968","IDX","Index","0","Units",,,57.21,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1968-11","Nov-1968","IDX","Index","0","Units",,,57.64,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1968-12","Dec-1968","IDX","Index","0","Units",,,58.18,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1969-01","Jan-1969","IDX","Index","0","Units",,,58.4,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1969-02","Feb-1969","IDX","Index","0","Units",,,58.72,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1969-03","Mar-1969","IDX","Index","0","Units",,,58.61,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1969-04","Apr-1969","IDX","Index","0","Units",,,59.58,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1969-05","May-1969","IDX","Index","0","Units",,,59.58,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1969-06","Jun-1969","IDX","Index","0","Units",,,59.9,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1969-07","Jul-1969","IDX","Index","0","Units",,,59.69,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1969-08","Aug-1969","IDX","Index","0","Units",,,58.94,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1969-09","Sep-1969","IDX","Index","0","Units",,,59.04,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1969-10","Oct-1969","IDX","Index","0","Units",,,58.07,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1969-11","Nov-1969","IDX","Index","0","Units",,,59.26,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1969-12","Dec-1969","IDX","Index","0","Units",,,59.69,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1970-01","Jan-1970","IDX","Index","0","Units",,,58.29,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1970-02","Feb-1970","IDX","Index","0","Units",,,59.37,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1970-03","Mar-1970","IDX","Index","0","Units",,,60.01,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1970-04","Apr-1970","IDX","Index","0","Units",,,59.8,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1970-05","May-1970","IDX","Index","0","Units",,,59.15,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1970-06","Jun-1970","IDX","Index","0","Units",,,59.26,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1970-07","Jul-1970","IDX","Index","0","Units",,,59.58,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1970-08","Aug-1970","IDX","Index","0","Units",,,59.69,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1970-09","Sep-1970","IDX","Index","0","Units",,,59.37,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1970-10","Oct-1970","IDX","Index","0","Units",,,60.12,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1970-11","Nov-1970","IDX","Index","0","Units",,,59.26,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1970-12","Dec-1970","IDX","Index","0","Units",,,59.8,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1971-01","Jan-1971","IDX","Index","0","Units",,,60.12,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1971-02","Feb-1971","IDX","Index","0","Units",,,59.15,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1971-03","Mar-1971","IDX","Index","0","Units",,,58.4,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1971-04","Apr-1971","IDX","Index","0","Units",,,59.26,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1971-05","May-1971","IDX","Index","0","Units",,,59.47,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1971-06","Jun-1971","IDX","Index","0","Units",,,59.26,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1971-07","Jul-1971","IDX","Index","0","Units",,,59.04,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1971-08","Aug-1971","IDX","Index","0","Units",,,59.37,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1971-09","Sep-1971","IDX","Index","0","Units",,,58.94,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1971-10","Oct-1971","IDX","Index","0","Units",,,58.94,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1971-11","Nov-1971","IDX","Index","0","Units",,,58.83,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1971-12","Dec-1971","IDX","Index","0","Units",,,59.26,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1972-01","Jan-1972","IDX","Index","0","Units",,,57.54,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1972-02","Feb-1972","IDX","Index","0","Units",,,53.02,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1972-03","Mar-1972","IDX","Index","0","Units",,,58.18,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1972-04","Apr-1972","IDX","Index","0","Units",,,59.47,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1972-05","May-1972","IDX","Index","0","Units",,,60.66,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1972-06","Jun-1972","IDX","Index","0","Units",,,60.98,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1972-07","Jul-1972","IDX","Index","0","Units",,,60.23,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1972-08","Aug-1972","IDX","Index","0","Units",,,60.87,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1972-09","Sep-1972","IDX","Index","0","Units",,,61.84,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1972-10","Oct-1972","IDX","Index","0","Units",,,62.59,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1972-11","Nov-1972","IDX","Index","0","Units",,,63.13,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1972-12","Dec-1972","IDX","Index","0","Units",,,63.56,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1973-01","Jan-1973","IDX","Index","0","Units",,,65.5,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1973-02","Feb-1973","IDX","Index","0","Units",,,64.96,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1973-03","Mar-1973","IDX","Index","0","Units",,,65.71,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1973-04","Apr-1973","IDX","Index","0","Units",,,65.07,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1973-05","May-1973","IDX","Index","0","Units",,,65.17,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1973-06","Jun-1973","IDX","Index","0","Units",,,66.25,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1973-07","Jul-1973","IDX","Index","0","Units",,,66.03,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1973-08","Aug-1973","IDX","Index","0","Units",,,66.03,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1973-09","Sep-1973","IDX","Index","0","Units",,,65.71,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1973-10","Oct-1973","IDX","Index","0","Units",,,66.25,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1973-11","Nov-1973","IDX","Index","0","Units",,,65.5,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1973-12","Dec-1973","IDX","Index","0","Units",,,64.96,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1974-01","Jan-1974","IDX","Index","0","Units",,,60.33,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1974-02","Feb-1974","IDX","Index","0","Units",,,60.33,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1974-03","Mar-1974","IDX","Index","0","Units",,,62.38,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1974-04","Apr-1974","IDX","Index","0","Units",,,65.6,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1974-05","May-1974","IDX","Index","0","Units",,,66.36,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1974-06","Jun-1974","IDX","Index","0","Units",,,66.68,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1974-07","Jul-1974","IDX","Index","0","Units",,,66.46,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1974-08","Aug-1974","IDX","Index","0","Units",,,66.68,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1974-09","Sep-1974","IDX","Index","0","Units",,,65.5,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1974-10","Oct-1974","IDX","Index","0","Units",,,64.1,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1974-11","Nov-1974","IDX","Index","0","Units",,,63.99,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1974-12","Dec-1974","IDX","Index","0","Units",,,62.91,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1975-01","Jan-1975","IDX","Index","0","Units",,,63.56,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1975-02","Feb-1975","IDX","Index","0","Units",,,63.02,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1975-03","Mar-1975","IDX","Index","0","Units",,,61.84,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1975-04","Apr-1975","IDX","Index","0","Units",,,60.76,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1975-05","May-1975","IDX","Index","0","Units",,,59.9,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1975-06","Jun-1975","IDX","Index","0","Units",,,60.33,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1975-07","Jul-1975","IDX","Index","0","Units",,,59.58,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1975-08","Aug-1975","IDX","Index","0","Units",,,58.72,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1975-09","Sep-1975","IDX","Index","0","Units",,,59.9,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1975-10","Oct-1975","IDX","Index","0","Units",,,60.66,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1975-11","Nov-1975","IDX","Index","0","Units",,,60.76,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1975-12","Dec-1975","IDX","Index","0","Units",,,60.44,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1976-01","Jan-1976","IDX","Index","0","Units",,,60.76,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1976-02","Feb-1976","IDX","Index","0","Units",,,61.52,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1976-03","Mar-1976","IDX","Index","0","Units",,,61.62,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1976-04","Apr-1976","IDX","Index","0","Units",,,62.27,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1976-05","May-1976","IDX","Index","0","Units",,,63.24,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1976-06","Jun-1976","IDX","Index","0","Units",,,62.05,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1976-07","Jul-1976","IDX","Index","0","Units",,,62.16,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1976-08","Aug-1976","IDX","Index","0","Units",,,62.05,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1976-09","Sep-1976","IDX","Index","0","Units",,,63.02,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1976-10","Oct-1976","IDX","Index","0","Units",,,64.42,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1976-11","Nov-1976","IDX","Index","0","Units",,,64.96,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1976-12","Dec-1976","IDX","Index","0","Units",,,65.39,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1977-01","Jan-1977","IDX","Index","0","Units",,,66.57,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1977-02","Feb-1977","IDX","Index","0","Units",,,66.25,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1977-03","Mar-1977","IDX","Index","0","Units",,,66.36,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1977-04","Apr-1977","IDX","Index","0","Units",,,65.82,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1977-05","May-1977","IDX","Index","0","Units",,,67.65,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1977-06","Jun-1977","IDX","Index","0","Units",,,64.85,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1977-07","Jul-1977","IDX","Index","0","Units",,,65.17,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1977-08","Aug-1977","IDX","Index","0","Units",,,65.82,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1977-09","Sep-1977","IDX","Index","0","Units",,,66.03,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1977-10","Oct-1977","IDX","Index","0","Units",,,65.82,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1977-11","Nov-1977","IDX","Index","0","Units",,,65.39,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1977-12","Dec-1977","IDX","Index","0","Units",,,66.57,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1978-01","Jan-1978","IDX","Index","0","Units",,,66.36,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1978-02","Feb-1978","IDX","Index","0","Units",,,66.25,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1978-03","Mar-1978","IDX","Index","0","Units",,,65.6,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1978-04","Apr-1978","IDX","Index","0","Units",,,69.69,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1978-05","May-1978","IDX","Index","0","Units",,,67.32,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1978-06","Jun-1978","IDX","Index","0","Units",,,67.32,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1978-07","Jul-1978","IDX","Index","0","Units",,,68.4,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1978-08","Aug-1978","IDX","Index","0","Units",,,69.04,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1978-09","Sep-1978","IDX","Index","0","Units",,,68.94,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1978-10","Oct-1978","IDX","Index","0","Units",,,67.54,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1978-11","Nov-1978","IDX","Index","0","Units",,,67.97,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1978-12","Dec-1978","IDX","Index","0","Units",,,70.12,,
"GBR","United Kingdom","201","Index of industrial production","202112","December 2021","M","Monthly","1979-01","Jan-1979","IDX","Index","0","Units",,,65.28,,
